scientificName,imageCount,hasImages,gbifTaxonKeyOrReason
"Pleroma tedescoi (Meirelles, L.Kollmann & R.Goldenb.) P.J.F.Guim. & Michelang.",2,True,10831595
"Talides riosa Evans, 1955",6,True,1945417
Mabea anadena Pax & K.Hoffm.,20,True,3071768
Annona nutans (R.E.Fr.) R.E.Fr.,20,True,5407162
Centrosema vexillatum Benth.,20,True,2964899
Clitoria falcata Lam.,20,True,2946543
Calolisianthus amplissimus (Mart.) Gilg,20,True,3841426
"Anax concolor Brauer, 1865",20,True,5051769
Codium decorticatum (Woodw.) M.A.Howe,20,True,5272147
Cinnamomum pseudoglaziovii (Lorea-Hern.) Van der Werff,1,True,10904863
Myrcia florifera (McVaugh) Gaem & E.Lucas,20,True,10942661
Vriesea carinata Wawra,0,False,erro_rede
"Olceclostera cuyabata Draudt, 1929",0,False,erro_rede
"Hemitriccus obsoletus (Miranda-Ribeiro, 1906)",0,False,erro_rede
Cryptanthus acaulis (Lindl.) Beer,0,False,erro_rede
"Strymon megarus (Godart, 1824)",0,False,erro_rede
"Marimatha furcata (Walker, 1858)",10,True,1798280
Bifrenaria inodora Lindl.,20,True,2796022
"Drymophila squamata (Lichtenstein, 1823)",0,False,erro_rede
"Discocyrtus moraesianus Mello-Leitão, 1923",10,True,6904831
Chamaecrista andromedea (Mart. ex Benth.) H.S.Irwin & Barneby,0,False,erro_rede
Hymenophyllum lineare (Sw.) Sw.,20,True,2651288
Tachigali subvelutina (Benth.) Oliveira-Filho,0,False,erro_rede
Masdevallia oscitans (Luer) Luer,0,False,erro_rede
Cariniana legalis (Mart.) Kuntze,20,True,3083036
Epidendrum radicans Pav. ex Lindl.,20,True,5320619
"Zapteryx brevirostris (Müller & Henle, 1841)",0,False,erro_rede
"Melopsittacus undulatus (Shaw, 1805)",0,False,erro_rede
Standleya glomerulata J.G.Jardim & C.B.Costa,0,False,erro_rede
Asplenium lacinulatum Schrad.,0,False,erro_rede
"Atlantirivulus santensis (Köhler, 1906)",12,True,7193431
"Latonigena auricomis Simon, 1893",20,True,8042222
"Enchenopa squamigera (Linnaeus, 1758)",20,True,2023704
Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby,20,True,2950525
Agonandra brasiliensis Miers ex Benth. & Hook.f.,0,False,erro_rede
Geissospermum argenteum Woodson,0,False,erro_rede
"Autochloris serra (Schaus, 1892)",0,False,erro_rede
"Erythrogonia hertha Medler, 1963",0,False,erro_rede
Clathrus chrysomycelinus Möller,20,True,5239481
Canavalia bonariensis Lindl.,20,True,2962124
Cuphea carthagenensis (Jacq.) J.F.Macbr.,0,False,erro_rede
Baccharis microcephala (Less.) DC.,0,False,erro_rede
Geophila repens (L.) I.M.Johnst.,0,False,erro_rede
Leandra collina Wurdack,0,False,erro_rede
"Apiomerus geniculatus Erichson, 1848",20,True,9445758
Piriqueta viscosa Griseb.,20,True,2874858
"Aix galericulata (Linnaeus, 1758)",0,False,erro_rede
Tillandsia linearis Vell.,0,False,erro_rede
Virola calophylla Warb.,20,True,3152847
"Araneus lathyrinus (Holmberg, 1875)",20,True,2160181
"Menenotus diminutus Walker, 1871",0,False,erro_rede
Inga cabelo T.D.Penn.,0,False,erro_rede
"Phaops albugo Sahlberg, 1823",12,True,1203348
Cayaponia palmata Cogn.,20,True,3623156
"Paradaemonia meridionalis Camargo, Mielke & Casagrande, 2007",0,False,erro_rede
"Olbia elegans (Herrich-Schäffer, 1837)",0,False,erro_rede
Campomanesia eugenioides (Cambess.) D.Legrand ex Landrum,0,False,erro_rede
"Libytheana carinenta (Cramer, [1777])",0,False,erro_rede
Cordia lomatoloba I.M.Johnst.,20,True,5661672
Bathysa stipulata (Vell.) C.Presl,20,True,2909703
"Pleroma cordifolium (Cogn.) P.J.F.Guim. & Michelang.,",0,False,erro_rede
"Lasaia agesilas (Latreille, [1809])",0,False,sem_match_taxonomico
"Primolius maracana (Vieillot, 1816)",0,False,erro_rede
Diospyros capreifolia Mart. ex Hiern,20,True,5832390
"Orthomegas similis Gahan, 1894",20,True,1112517
Gomphrena elegans Mart.,0,False,erro_rede
"Hypoleria sarepta (Hewitson, [1852])",0,False,erro_rede
"Lysapsus limellum Cope, 1862",20,True,2428373
"Serracutisoma fritzmuelleri DaSilva & Gnaspini, 2010",0,False,erro_rede
"Blastocerus dichotomus Illiger, 1815",20,True,2440963
Myrcia brunnea Cambess.,0,False,erro_rede
Tradescantia cymbispatha C.B.Clarke,0,False,erro_rede
Thuidium delicatulum (Hedw.) Schimp.,0,False,erro_rede
Aechmea rubroaristata Leme & Fraga,20,True,8287280
Billbergia sanderiana É.Morren,20,True,2693888
"Pseudautomeris ophthalmica (Moore, 1883)",0,False,erro_rede
"Parona signata (Jenyns, 1841)",0,False,erro_rede
Mimosa misera Benth.,0,False,erro_rede
Tulostoma exasperatum Mont.,20,True,6014709
"Cantorchilus guarayanus (d'Orbigny & Lafresnaye, 1837)",20,True,6089532
"Zenis jebus (Plötz, 1882)",0,False,erro_rede
Croton serpyllifolius Baill.,0,False,erro_rede
Graffenrieda obliqua Triana,20,True,5599974
Blechnum lanceola Sw.,20,True,2651539
"Botanochara impressa (Panzer, 1798)",0,False,erro_rede
"Pseudopaludicola boliviana (Parker, 1927)",0,False,erro_rede
Eugenia complicata O.Berg,0,False,erro_rede
Arachis dardani Krapov. & W.C.Greg.,20,True,5353847
"Achaea ablunaris (Guenée, 1852)",20,True,8274236
"Siphonops paulensis Boettger, 1892",0,False,erro_rede
Begonia fragae L. Kollmann & Peixoto,0,False,erro_rede
Cyrtopodium flavum Link & Otto ex Rchb.f.,0,False,erro_rede
"Stalachtis calliope (Linnaeus, 1758)",20,True,1922015
Euphorbia pulcherrima Willd. ex Klotzsch,20,True,3066465
Eugenia kuekii Giaretta & Peixoto,0,False,erro_rede
"Dynamis borassi (Fabricius, 1801)",0,False,erro_rede
Dichondra parvifolia Meisn.,20,True,3680906
"Icterus jamacaii (Gmelin, 1788)",20,True,5229922
Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz,0,False,erro_rede
Maclura tinctoria (L.) D.Don ex Steud.,0,False,erro_rede
"Spinus yarrellii (Audubon, 1839)",0,False,erro_rede
"Luetkenotyphlus brasiliensis (Lütken, 1852)",5,True,2430983
Asplenium balansae (Baker) Sylvestre,20,True,8317521
"Vinnius uncatus Simon, 1902",0,False,erro_rede
"Molossops temminckii (Burmeister, 1854)",0,False,erro_rede
Dioscorea trifida L.f.,0,False,erro_rede
Goeppertia widgrenii (Körn.) Borchs. & S.Suárez,20,True,7785061
Connarus detersus Planch.,20,True,3686496
"Garganus gracilentus Stål, 1860",0,False,erro_rede
"Dirphia fraterna (Felder & Rogenhofer, 1874)",0,False,erro_rede
Myriopus villosus (Salzm. ex DC.) J.I.M.Melo,20,True,8674765
Melananthus fasciculatus (Benth.) Soler.,0,False,erro_rede
"Cotinga cotinga (Linnaeus, 1766)",20,True,5230388
Trixis vauthieri DC.,0,False,erro_rede
"Hemiceras ovalis Schaus, 1901",13,True,5118605
"Platyrinchus leucoryphus Wied, 1831",20,True,5229574
"Butorides striata (Linnaeus, 1758)",0,False,erro_rede
Paullinia rugosa Benth. ex Radlk.,0,False,erro_rede
"Agroecus griseus Dallas, 1851",0,False,erro_rede
Pavonia rosa-campestris A.St.-Hil.,0,False,erro_rede
Lellingeria depressa (C.Chr.) A.R.Sm. & R.C.Moran,20,True,3751985
Apopyros warmingii (Baker) G.L.Nesom,20,True,3119829
"Amphimoea walkeri (Boisduval, 1875)",0,False,erro_rede
Pleiochiton amorimii Reginato & R.Goldenb.,0,False,erro_rede
Xanthium spinosum L.,0,False,erro_rede
"Megalomus ricoi Monserrat, 1997",18,True,5164964
Securidaca rivinifolia A.St.-Hil. & Moq.,20,True,7293316
Anemia trichorhiza Gardner,0,False,erro_rede
"Podalia annulipes (Boisduval, 1833)",10,True,12173926
"Homalinotus hystrix (Olivier, 1790)",20,True,1212915
Begonia cunhambebei E.L.Jacques,0,False,erro_rede
"Tyrissa carola Schaus, 1906",0,False,erro_rede
Rugoloa hylaeica (Mez) Zuloaga,0,False,erro_rede
"Argia oculata Hagen in Selys, 1865",0,False,erro_rede
Frullania apiculata (Reinw. et al.) Nees,20,True,7710350
Pilosocereus fulvilanatus (Buining & Brederoo) F.Ritter,20,True,7284441
"Oxelytrum discicolle (Brullé, 1840)",0,False,erro_rede
"Epia muscosa (Butler, 1878)",0,False,erro_rede
Gaultheria corvensis (R.R. Silva & Cervi) G.O.Romão & Kin.-Gouv.,0,False,erro_rede
"Rhegmatorhina melanosticta Sclater & Salvin, 1880",20,True,2490210
"Tyrannus tyrannus (Linnaeus, 1758)",20,True,5229688
"Parotocinclus maculicauda (Steindachner, 1877)",0,False,erro_rede
"Pseudocolopteryx sclateri (Oustalet, 1892)",20,True,2482645
Tetracera empedoclea Gilg,0,False,erro_rede
Thoracocarpus bissectus (Vell.) Harling,20,True,2861305
Mouriri glazioviana Cogn.,0,False,erro_rede
"Phaegoptera histrionica Herrich-Schäffer, 1853",0,False,erro_rede
Pabstiella determannii (Luer) F.Barros,0,False,erro_rede
Nidularium angustifolium Ule,20,True,2697698
Solanum aculeatissimum Jacq.,20,True,2929394
Ficus luschnathiana (Miq.) Miq.,0,False,erro_rede
Plagiochila corrugata (Nees) Nees & Mont.,0,False,erro_rede
Ouratea glaucescens (A.St.-Hil.) Engl.,0,False,erro_rede
Anathallis graveolens (Pabst) F.Barros,1,True,2783076
"Bryconops melanurus (Bloch, 1794)",20,True,2354274
"Parasa herbina (Schaus, 1901)",0,False,erro_rede
"Caenonomada unicalcarata (Ducke, 1908)",0,False,erro_rede
"Patagioenas maculosa (Temminck, 1813)",0,False,erro_rede
Trichilia tetrapetala C.DC.,20,True,3850675
"Ozopherus muricatus Pascoe, 1872",20,True,1183578
"Leporinus fasciatus (Bloch, 1794)",0,False,erro_rede
Symplocos glandulosomarginata Hoehne,0,False,erro_rede
Phylloporia chrysites (Berk.) Ryvarden,0,False,erro_rede
Guazuma crinita Mart.,20,True,3668265
"Diabrotica rufolimbata Baly, 1879",20,True,1048495
"Satrapa icterophrys (Vieillot, 1818)",0,False,erro_rede
"Cycloramphus parvulus (Girard, 1853)",0,False,erro_rede
Machaerium castaneiflorum Ducke,0,False,erro_rede
"Sula dactylatra Lesson, 1831",20,True,2480967
Elaphoglossum viscidum (Fée) Christ,20,True,4011697
Solanum sooretamum Carvalho,0,False,erro_rede
"Acacesia hamata (Hentz, 1847)",0,False,erro_rede
"Rhinella crucifer (Wied-Neuwied, 1821)",0,False,erro_rede
Alstroemeria julieae M.C.Assis,7,True,2753696
"Diastatops intensa Montgomery, 1940",20,True,1428782
Cayaponia cogniauxiana Gomes-Klein,0,False,erro_rede
"Aegla pomerana Bond-Buckup & Buckup, 2010",0,False,erro_rede
Cinnamodendron occhionianum F.Barros & J.Salazar,6,True,7767025
Doliocarpus brevipedicellatus Garcke,0,False,erro_rede
"Pseudoboa haasi (Boettger, 1905)",17,True,5223055
Glechon discolor Epling,0,False,erro_rede
Begonia mysteriosa L.Kollmann & A.P.Fontana,0,False,erro_rede
"Micrathena lindenbergi Mello-Leitão, 1940",3,True,2159596
"Sethenira uruguayensis Berg, 1892",5,True,4388779
"Apostolepis assimilis (Reinhardt, 1861)",0,False,erro_rede
Dalechampia francisceana Baill.,0,False,erro_rede
"Miconia manauara R.Goldenb., Caddah & Michelang.",0,False,erro_rede
"Zoreva dentipes (Fabricius, 1803)",20,True,4390469
Lamanonia ternata Vell.,20,True,3613895
"Trichophassus giganteus (Herrich-Schäffer, 1853)",0,False,erro_rede
Sinningia reitzii (Hoehne) L.E.Skog,0,False,erro_rede
"Herpsilochmus dorsimaculatus Pelzeln, 1868",0,False,erro_rede
"Prenesta fenestrinalis (Guenée, 1854)",20,True,11968849
Pleroma velutinum (Naudin) Triana,20,True,5601261
Croton linearifolius Müll.Arg.,0,False,erro_rede
Lycianthes repens (Spreng.) Bitter,0,False,erro_rede
Bredemeyera divaricata (DC.) J.F.B.Pastore,20,True,7477026
"Caluromys (Mallodelphys) lanatus (Olfers, 1818)",0,False,erro_rede
"Aegolius harrisii (Cassin, 1849)",20,True,5232210
"Gigantiops destructor (Fabricius, 1804)",0,False,erro_rede
"Marmosa (Micoureus) demerarae (Thomas, 1905)",0,False,erro_rede
Tillandsia sprengeliana Klotzsch ex Mez,20,True,2695923
"Sibovia nielsoni Young, 1977",20,True,2038547
"Cycloglypha thrasibulus (Fabricius, 1793)",0,False,erro_rede
Lepidaploa coulonioides (H.Rob.) H.Rob.,0,False,erro_rede
"Maxantonia scita (Walker, 1851)",0,False,erro_rede
Trichogonia prancei G.M.Barroso,20,True,5387759
Pleroma urceolare (Schrank & Mart. ex DC.) Triana,20,True,5601264
"Proceratophrys laticeps Izecksohn & Peixoto, 1981",0,False,erro_rede
"Sabethes (Sabethes) tarsopus Dyar & Knab, 1908",0,False,erro_rede
Chamaecrista hatschbachii H.S.Irwin & Barneby,20,True,2950278
"Anolis porcatus Gray, 1840",20,True,2467252
Actinostachys pennula (Sw.) Hook.,0,False,erro_rede
"Merosargus gracilis Williston, 1888",0,False,erro_rede
Pinus elliottii Engelm.,0,False,erro_rede
Cyathea cyatheoides (Desv.) K.U.Kramer,20,True,3598774
Oxalis barrelieri L.,20,True,2891750
"Stolas oblita (Boheman, 1850)",0,False,erro_rede
"Ameivula cipoensis Arias, Carvalho, Zaher & Rodrigues, 2014",0,False,erro_rede
"Teleonemia tricolor (Mayr, 1865)",20,True,7985170
Taxus baccata L.,20,True,5284517
Virola albidiflora Ducke,0,False,erro_rede
"Bucco capensis Linnaeus, 1766",0,False,erro_rede
"Theope pieridoides Felder & Felder, 1865",0,False,erro_rede
"Melanerpes cactorum (d'Orbigny, 1839)",20,True,2478101
Talisia esculenta (Cambess.) Radlk.,20,True,3788345
"Tauriphila xiphea Ris, 1913",0,False,erro_rede
"Psychocampa alcuna (Dognin, 1918)",0,False,erro_rede
"Gargina gnosia (Hewitson, 1868)",0,False,erro_rede
Centella asiatica (L.) Urb.,0,False,erro_rede
Catasetum osculatum K.G.Lacerda & V.P.Castro,20,True,2803720
Phlegmariurus recurvifolius (Rolleri) B.Øllg.,20,True,7523235
Urochloa fusca (Sw.) B.F.Hansen & Wunderlin,0,False,erro_rede
Portulaca mucronata Link,0,False,erro_rede
"Chnoodes gounellei Sicard, 1912",20,True,8390047
Psychotria bahiensis DC.,20,True,2923066
Desmodium incanum (Sw.) DC.,0,False,erro_rede
Aspasia lunata Lindl.,0,False,erro_rede
"Pseudomethoca pectoralis (Gerstaecker, 1874)",0,False,erro_rede
Cereus calcirupicola (F.Ritter) Rizzini,0,False,7283459
"Agathodes designalis Guenée, 1854",0,False,erro_rede
Couepia chrysocalyx (Poepp. & Endl.) Benth. ex Hook. f.,20,True,7968116
Pseudobombax ellipticum (Kunth) Dugand,0,False,erro_rede
"Nerita chlorostoma Lamarck, 1816",0,False,erro_rede
Dalbergia elegans A.M.Carvalho,20,True,2968712
Sorocea guilleminiana Gaudich.,0,False,erro_rede
"Malaveria affinis (Butler, 1867)",20,True,11195554
Ambelania acida Aubl.,0,False,erro_rede
"Hileithia decostalis (Guenée, 1854)",20,True,1879433
Moranopteris perpusilla (Maxon) R.Y. Hirai & J. Prado,15,True,7472705
Kielmeyera rubriflora Cambess.,0,False,erro_rede
Maxillaria luteograndiflora Dombrain,0,False,erro_rede
"Blaberus giganteus (Linnaeus, 1758)",0,False,erro_rede
"Chilomycterus spinosus (Linnaeus, 1758)",0,False,erro_rede
Anemia costata Sehnem,13,True,7889255
Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp.,20,True,3130899
"Cobalus virbius (Cramer, 1777)",0,False,erro_rede
Prockia crucis P.Browne ex L.,0,False,erro_rede
"Dolichoderus bispinosus (Olivier, 1792)",0,False,erro_rede
Vigna hosei (Craib) Backer,20,True,2982515
"Cteisella confusa (Boheman, 1855)",20,True,6274165
Barbosella gardneri (Lindl.) Schltr.,0,False,erro_rede
Oxypetalum pannosum Decne.,0,False,erro_rede
"Peradon diaphanus (Sack, 1921)",11,True,10687713
Coccoloba schwackeana Lindau,0,False,erro_rede
Crotalaria breviflora DC.,20,True,2941772
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,0,False,erro_rede
Dioclea lasiophylla Mart. ex Benth.,0,False,erro_rede
"Sirthenea amazona Stål, 1866",9,True,8794151
"Automeris liberia (Cramer, 1780)",20,True,1866220
"Leucozonia nassa (Gmelin, 1791)",0,False,erro_rede
"Tyrannus dominicensis (Gmelin, 1788)",0,False,erro_rede
"Plexippus paykulli Audouin, 1826",0,False,erro_rede
Coriolopsis caperata (Berk.) Murrill,20,True,2546485
"Xylophanes xylobotes (Burmeister, 1878)",20,True,1862131
Maxillaria tenuis C.Schweinf.,0,False,erro_rede
"Tabanus pungens Wiedemann, 1828",0,False,erro_rede
Hirtella insignis Briq. ex Prance,0,False,erro_rede
"Callimormus juventus Scudder, 1872",20,True,1946169
Maxillaria ferdinandiana Barb.Rodr.,20,True,5318519
"Diabrotica delrio Bowditch, 1911",20,True,1048495
Peixotoa hispidula A.Juss.,0,False,erro_rede
"Menevia mielkei St Laurent & Dombroskie, 2016",0,False,erro_rede
Ruellia angustior (Nees) Lindau,0,False,erro_rede
Celtis spinosa Spreng.,20,True,7303561
Psidium salutare (Kunth) O.Berg,20,True,5420400
Lactuca indica L.,0,False,erro_rede
Aphelandra longiflora (Lindl.) Profice,0,False,erro_rede
Clusia burle-marxii Bittrich,20,True,5555628
"Thrichomys inermis (Pictet, 1843)",0,False,erro_rede
Euphorbia dioeca Kunth,20,True,3065218
Coussarea contracta (Walp.) Müll.Arg.,0,False,erro_rede
"Yphthimoides patricia (Hayward, 1957)",0,False,erro_rede
Hypericum piriai Arechav.,20,True,3713173
"Rolepa unimoda (Dognin, 1923)",20,True,11470655
"Trogoptera notata (Walker, 1855)",0,False,erro_rede
"Cissopis leverianus (Gmelin, 1788)",0,False,erro_rede
"Erythrodiplax laurentia Borror, 1942",0,False,erro_rede
Parablechnum usterianum (Christ) Gasper & Salino,0,False,erro_rede
"Colobodactylus taunayi Amaral, 1933",20,True,2450966
Microlicia setosa (Spreng.) DC.,20,True,3859723
"Vireo olivaceus (Linnaeus, 1766)",0,False,erro_rede
Molopanthera paniculata Turcz.,0,False,erro_rede
"Cerberodon portokalipes Fialho, Chamorro-Rengifo & Lopes-Andrade, 2014",3,True,7772690
"Gonatodes humeralis (Guichenot, 1855)",20,True,2447631
"Scinax auratus (Wied-Neuwied, 1821)",0,False,erro_rede
Catasetum pileatum Rchb.f.,0,False,erro_rede
Mimosa orthacantha Benth.,0,False,erro_rede
"Micrathena pungens (Walckenaer, 1841)",20,True,2159630
Centrosema sagittatum (Humb. & Bonpl. ex Willd.) Brandegee,0,False,erro_rede
Cheiloclinium belizense (Standl.) A.C. Sm.,20,True,3790759
Microlicia cogniauxiana R.Romero,0,False,erro_rede
"Erythrodiplax longitudinalis (Ris, 1919)",0,False,erro_rede
Mouriri gardneri Triana,0,False,erro_rede
"Amanita viscidolutea Menolli, Capelari & Baseia",20,True,5452662
Malaxis parthonii C.Morren,20,True,2807812
"Strongylura marina (Walbaum, 1792)",0,False,erro_rede
Triticum aestivum L.,0,False,erro_rede
"Bunodosoma caissarum Corrêa, 1988",0,False,erro_rede
"Neruda aoede (Hübner, [1813])",20,True,9001615
Catopsis sessiliflora (Ruiz & Pav.) Mez,20,True,8411322
"Loxopholis osvaldoi (Avila-Pires, 1995)",0,False,erro_rede
"Phuphena fusipennis Walker, 1858",0,False,erro_rede
"Cornulactica spinosa Bechyně, 1956",20,True,4760878
"Schiffornis olivacea (Ridgway, 1906)",20,True,8422875
Bertolonia marmorata (Naudin) Naudin,0,False,erro_rede
"Citheronia brissotii (Boisduval, 1868)",0,False,erro_rede
Microlicia crebropunctata Pilg.,20,True,3861732
Philodendron fragrantissimum (Hook.) G.Don,20,True,2870944
"Acentroptera norrisii Guérin-Méneville, 1844",0,False,erro_rede
"Smyrna blomfildia (Fabricius, 1781)",0,False,erro_rede
"Stephanopoides brasiliana (Keyserling, 1880)",20,True,2165875
Eltroplectris calcarata (Sw.) Garay & Sweet,20,True,2790468
Sincoraea burle-marxii (L.B.Sm. & Read) Louzada & Wand.,0,False,erro_rede
"Myiothlypis leucophrys (Pelzeln, 1868)",0,False,erro_rede
Stephostachys mertensii (Roth) Zuloaga & Morrone,0,False,erro_rede
Sisyrinchium rambonis R.C.Foster,20,True,5296032
"Deois (Deois) spinulata Costa & Sakakibara, 2002",20,True,5984209
Cupressus lusitanica Mill.,0,False,erro_rede
Calliandra tweedii Benth.,0,False,erro_rede
Ctenitis nervata (Fée) R.S.Viveros & Salino,0,False,erro_rede
Microlicia leucopetala Wurdack,20,True,3860817
"Platalea ajaja Linnaeus, 1758",20,True,2480803
Oxalis divaricata Mart. ex Zucc.,0,False,erro_rede
Mikania chlorolepis Baker,0,False,erro_rede
"Ovis aries Linnaeus, 1758",0,False,erro_rede
Rudgea amazonica Müll. Arg.,20,True,2910638
Frullania gibbosa Nees,20,True,8025856
Glandularia peruviana (L.) Small,0,False,erro_rede
Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.,0,False,erro_rede
"Hemitriccus diops (Temminck, 1822)",0,False,erro_rede
Udotea cyathiformis Decne.,20,True,2643420
Eugenia selloi (O. Berg) B.D. Jacks.,20,True,5418007
"Callopistria floridensis (Guenée, 1852)",0,False,erro_rede
Pseudobombax grandiflorum (Cav.) A.Robyns,0,False,erro_rede
"Zelurus eburneus (Lepeletier & Serville, 1825)",9,True,2008712
Bradea anomala,16,True,2894912
Machaerium salzmannii Benth.,0,False,erro_rede
"Dysdaemonia concisa Becker, 2001",0,False,erro_rede
Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.,0,False,erro_rede
"Macrostemum digramma (McLachlan, 1871)",9,True,8680936
Senegalia pedicellata (Benth.) Seigler & Ebinger,20,True,3795933
"Zelus laticornis (Herrich-Schäffer, 1853)",0,False,erro_rede
"Scaptotrigona (Scaptotrigona) xanthotricha Moure, 1950",0,False,erro_rede
Wissadula contracta (Link) R.E.Fr.,0,False,erro_rede
"Chionopsis crenata (Gmelin, 1791)",20,True,7426128
Cyperus compressus L.,20,True,2713479
Fimbristylis cymosa R.Br.,0,False,erro_rede
"Buteogallus schistaceus (Sundevall, 1850)",0,False,erro_rede
Musa coccinea Andrews,0,False,erro_rede
Pseudotrimezia juncifolia (Klatt) Lovo & A.Gil,3,True,11009198
"Coryphaena hippurus Linnaeus, 1758",0,False,erro_rede
